customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PhoneService,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST06503,Male,0,No,Yes,20,One year,No,Yes,Electronic check,Yes,19.39,398.93,No
CUST06504,Female,0,Yes,No,50,Two year,No,Yes,Mailed check,Yes,29.23,1474.09,No
CUST06505,Male,0,Yes,No,8,Two year,No,Yes,Mailed check,No,18.83,184.98,No
CUST06506,Male,0,Yes,No,9,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,65.87,599.56,Yes
CUST06507,Female,0,Yes,Yes,51,One year,Fiber optic,No,Electronic check,Yes,72.74,3618.14,No
CUST06508,Male,0,Yes,Yes,44,Month-to-month,DSL,Yes,Credit card,No,63.89,2852.02,No
CUST06509,Male,0,No,No,51,Month-to-month,Fiber optic,Yes,Credit card,Yes,76.49,3955.8,No
CUST06510,Male,0,No,No,29,Month-to-month,Fiber optic,Yes,Electronic check,No,80.81,2350.68,No
CUST06511,Female,1,No,No,63,Two year,No,Yes,Mailed check,No,31.11,1935.78,No
CUST06512,Female,0,Yes,No,1,Month-to-month,Fiber optic,No,Credit card,No,81.43,184.2,Yes
CUST06513,Female,1,No,Yes,48,One year,No,Yes,Electronic check,Yes,18.59,932.49,No
CUST06514,Male,1,No,Yes,44,One year,Fiber optic,Yes,Bank transfer,Yes,65.04,2897.19,No
CUST06515,Male,0,Yes,No,16,Month-to-month,DSL,Yes,Bank transfer,Yes,76.0,1229.78,No
CUST06516,Male,0,Yes,No,27,Month-to-month,DSL,Yes,Electronic check,No,61.4,1621.86,No
CUST06517,Male,0,Yes,No,44,Two year,No,Yes,Electronic check,Yes,25.29,1171.0,No
CUST06518,Female,1,No,Yes,16,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,90.67,1420.98,No
CUST06519,Male,0,No,Yes,58,One year,DSL,Yes,Bank transfer,No,89.59,5246.99,Yes
CUST06520,Male,1,No,No,13,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,88.36,1051.8,Yes
CUST06521,Male,0,No,No,9,Month-to-month,DSL,Yes,Electronic check,Yes,71.21,701.46,Yes
CUST06522,Female,0,No,Yes,17,Month-to-month,No,Yes,Bank transfer,No,18.0,318.24,No
CUST06523,Male,0,Yes,No,34,Month-to-month,DSL,No,Mailed check,Yes,44.41,1536.05,No
CUST06524,Male,0,No,Yes,47,Month-to-month,Fiber optic,Yes,Mailed check,No,94.65,4561.39,No
CUST06525,Male,0,No,No,57,One year,Fiber optic,Yes,Bank transfer,No,77.6,4415.6,No
CUST06526,Male,0,Yes,Yes,17,Month-to-month,No,Yes,Mailed check,Yes,18.0,311.62,Yes
CUST06527,Male,0,No,No,51,Month-to-month,No,Yes,Mailed check,Yes,18.0,898.45,No
CUST06528,Female,0,Yes,Yes,29,Month-to-month,DSL,Yes,Mailed check,Yes,84.01,2523.97,No
CUST06529,Male,1,Yes,Yes,36,One year,No,Yes,Credit card,Yes,18.0,582.4,Yes
CUST06530,Male,1,No,No,39,Month-to-month,Fiber optic,Yes,Mailed check,Yes,61.66,2387.41,Yes
CUST06531,Male,0,No,No,5,Month-to-month,DSL,Yes,Mailed check,Yes,70.21,406.31,No
CUST06532,Male,0,Yes,No,34,One year,Fiber optic,Yes,Electronic check,Yes,97.56,3421.77,No
CUST06533,Male,0,No,Yes,25,One year,No,Yes,Bank transfer,Yes,27.84,740.56,Yes
CUST06534,Male,0,No,No,29,Month-to-month,Fiber optic,Yes,Mailed check,No,106.19,3045.58,No
CUST06535,Male,0,No,No,23,Two year,No,Yes,Bank transfer,Yes,34.89,784.57,No
CUST06536,Male,0,Yes,No,54,Month-to-month,Fiber optic,Yes,Electronic check,No,89.69,4833.72,No
CUST06537,Male,0,Yes,Yes,8,Month-to-month,Fiber optic,Yes,Electronic check,No,73.84,627.11,No
CUST06538,Male,1,Yes,Yes,61,Two year,DSL,Yes,Electronic check,Yes,65.18,3907.5,No
CUST06539,Female,0,Yes,No,17,Month-to-month,No,Yes,Bank transfer,No,26.72,430.44,No
CUST06540,Female,0,Yes,No,50,Month-to-month,Fiber optic,Yes,Electronic check,Yes,84.13,4191.32,No
CUST06541,Female,0,No,No,18,Two year,Fiber optic,No,Electronic check,Yes,104.89,1990.38,No
CUST06542,Female,0,Yes,No,68,Month-to-month,Fiber optic,Yes,Mailed check,Yes,84.64,5826.49,No
CUST06543,Male,0,Yes,No,32,Month-to-month,Fiber optic,Yes,Electronic check,Yes,82.62,2601.02,No
CUST06544,Female,0,Yes,No,37,Two year,Fiber optic,Yes,Electronic check,No,80.42,3011.63,No
CUST06545,Female,0,Yes,No,12,Month-to-month,Fiber optic,No,Bank transfer,No,69.77,896.93,No
CUST06546,Male,1,Yes,No,48,Month-to-month,Fiber optic,Yes,Bank transfer,No,86.97,4036.46,No
CUST06547,Female,0,Yes,Yes,72,Month-to-month,DSL,Yes,Electronic check,Yes,71.5,5096.47,No
CUST06548,Female,1,No,Yes,52,One year,Fiber optic,Yes,Electronic check,No,100.35,5443.9,Yes
CUST06549,Male,0,Yes,Yes,0,Month-to-month,Fiber optic,Yes,Electronic check,Yes,98.74,57.88,Yes
CUST06550,Male,1,No,No,11,Two year,Fiber optic,Yes,Credit card,Yes,74.79,948.96,No
CUST06551,Male,0,No,No,23,Month-to-month,Fiber optic,No,Bank transfer,No,78.22,1833.18,No
CUST06552,Female,0,Yes,No,0,One year,DSL,Yes,Credit card,Yes,58.75,13.88,No
CUST06553,Female,0,Yes,No,67,Month-to-month,DSL,Yes,Bank transfer,No,54.41,3604.33,No
CUST06554,Male,0,Yes,No,6,Month-to-month,Fiber optic,Yes,Credit card,Yes,86.85,670.09,Yes
CUST06555,Male,0,Yes,Yes,68,Two year,Fiber optic,Yes,Credit card,Yes,72.25,4955.62,No
CUST06556,Female,0,Yes,No,38,Month-to-month,DSL,Yes,Electronic check,Yes,58.92,2285.78,No
CUST06557,Male,0,No,No,31,One year,Fiber optic,Yes,Electronic check,No,66.87,2201.14,No
CUST06558,Female,0,Yes,Yes,48,Month-to-month,DSL,Yes,Mailed check,No,48.03,2272.29,No
CUST06559,Male,1,No,Yes,30,Two year,DSL,Yes,Electronic check,Yes,55.33,1648.21,No
CUST06560,Male,0,Yes,Yes,2,Month-to-month,DSL,Yes,Mailed check,Yes,67.72,213.87,Yes
CUST06561,Female,0,No,No,46,One year,DSL,Yes,Electronic check,No,57.67,2611.79,Yes
CUST06562,Male,0,No,Yes,14,Two year,DSL,Yes,Credit card,Yes,87.82,1128.13,No
CUST06563,Male,0,Yes,No,50,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,78.23,3961.74,No
CUST06564,Male,0,Yes,No,20,Month-to-month,Fiber optic,Yes,Mailed check,Yes,61.28,1270.59,No
CUST06565,Female,0,No,No,40,One year,Fiber optic,Yes,Mailed check,Yes,98.01,3870.61,No
CUST06566,Male,0,No,No,2,Month-to-month,Fiber optic,Yes,Mailed check,No,98.63,206.41,Yes
CUST06567,Male,0,Yes,No,0,Two year,Fiber optic,No,Bank transfer,No,82.51,8.18,No
CUST06568,Male,0,Yes,Yes,20,Month-to-month,Fiber optic,Yes,Mailed check,No,78.46,1543.54,Yes
CUST06569,Male,0,Yes,Yes,20,Month-to-month,Fiber optic,Yes,Mailed check,Yes,75.69,1528.45,No
CUST06570,Male,0,Yes,Yes,48,Month-to-month,No,Yes,Bank transfer,Yes,31.9,1660.17,Yes
CUST06571,Male,0,No,No,64,Month-to-month,No,Yes,Bank transfer,No,21.22,1357.92,No
CUST06572,Female,0,No,No,40,Month-to-month,No,Yes,Bank transfer,No,32.5,1480.04,No
CUST06573,Female,1,Yes,No,66,Month-to-month,Fiber optic,Yes,Mailed check,No,95.99,6340.8,No
CUST06574,Male,1,Yes,No,41,Month-to-month,No,Yes,Mailed check,Yes,21.29,819.82,No
CUST06575,Female,0,Yes,Yes,68,Month-to-month,DSL,Yes,Electronic check,No,58.18,4121.37,No
CUST06576,Female,0,No,No,56,Month-to-month,Fiber optic,No,Mailed check,Yes,61.78,3390.51,No
CUST06577,Male,0,No,Yes,42,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,78.82,3153.68,Yes
CUST06578,Female,0,Yes,Yes,11,Month-to-month,DSL,Yes,Electronic check,Yes,51.95,638.93,Yes
CUST06579,Female,0,Yes,No,63,Month-to-month,DSL,Yes,Electronic check,Yes,90.31,5891.18,No
CUST06580,Female,0,No,No,50,One year,Fiber optic,Yes,Credit card,Yes,70.65,3498.21,No
CUST06581,Female,0,Yes,Yes,72,Month-to-month,DSL,Yes,Mailed check,Yes,86.0,6202.72,No
CUST06582,Female,0,Yes,No,59,Two year,DSL,No,Bank transfer,Yes,73.55,4278.22,No
CUST06583,Female,0,Yes,No,70,Month-to-month,DSL,Yes,Electronic check,No,64.71,4524.0,No
CUST06584,Female,0,Yes,Yes,27,Month-to-month,Fiber optic,Yes,Mailed check,Yes,83.79,2196.77,No
CUST06585,Female,0,Yes,Yes,70,Month-to-month,DSL,Yes,Bank transfer,Yes,67.9,4825.09,No
CUST06586,Male,0,No,No,13,Month-to-month,Fiber optic,Yes,Credit card,Yes,72.73,1048.56,Yes
CUST06587,Male,0,No,No,31,Two year,No,Yes,Credit card,Yes,18.0,454.94,No
CUST06588,Female,0,Yes,No,7,Month-to-month,Fiber optic,Yes,Credit card,No,105.73,842.62,Yes
CUST06589,Female,0,Yes,Yes,26,Month-to-month,DSL,No,Electronic check,Yes,47.82,1174.88,No
CUST06590,Male,0,No,No,49,Month-to-month,DSL,No,Mailed check,Yes,64.32,3180.35,No
CUST06591,Female,0,Yes,No,58,Two year,Fiber optic,Yes,Bank transfer,Yes,106.35,6244.09,No
CUST06592,Female,0,Yes,No,56,One year,No,Yes,Mailed check,Yes,26.17,1451.5,No
CUST06593,Male,0,Yes,Yes,2,Month-to-month,DSL,Yes,Mailed check,No,68.98,42.43,No
CUST06594,Male,0,No,No,26,Two year,Fiber optic,Yes,Credit card,No,99.62,2516.78,No
CUST06595,Male,0,Yes,No,33,Two year,Fiber optic,Yes,Credit card,Yes,94.67,3199.06,No
CUST06596,Female,0,Yes,No,25,Month-to-month,No,Yes,Credit card,Yes,24.68,705.81,No
CUST06597,Female,1,Yes,No,39,Month-to-month,Fiber optic,No,Mailed check,Yes,77.38,2891.88,Yes
CUST06598,Male,1,Yes,No,31,Month-to-month,Fiber optic,Yes,Electronic check,No,85.77,2777.56,Yes
CUST06599,Male,0,No,No,40,One year,Fiber optic,Yes,Mailed check,No,81.62,3206.15,Yes
CUST06600,Female,1,No,No,1,Month-to-month,DSL,Yes,Bank transfer,Yes,43.92,2.45,Yes
CUST06601,Male,0,Yes,No,71,Two year,DSL,Yes,Mailed check,No,59.68,4273.73,No
CUST06602,Female,0,Yes,No,6,Month-to-month,DSL,No,Electronic check,Yes,68.0,236.47,Yes
CUST06603,Female,0,No,No,18,Two year,Fiber optic,No,Credit card,Yes,53.66,988.78,Yes
CUST06604,Male,1,Yes,No,32,One year,Fiber optic,Yes,Electronic check,No,60.41,1924.25,No
CUST06605,Male,0,No,Yes,1,Two year,DSL,Yes,Credit card,No,53.22,102.28,No
CUST06606,Female,0,No,No,66,Month-to-month,DSL,Yes,Credit card,Yes,64.87,4273.26,No
CUST06607,Male,0,Yes,Yes,14,Two year,DSL,Yes,Credit card,Yes,55.06,856.18,No
CUST06608,Male,0,No,No,20,One year,DSL,Yes,Credit card,No,48.6,906.24,No
CUST06609,Male,0,Yes,Yes,58,One year,DSL,Yes,Electronic check,Yes,51.63,3044.45,No
CUST06610,Male,0,Yes,No,38,Month-to-month,DSL,Yes,Mailed check,Yes,67.44,2541.57,No
CUST06611,Female,0,No,No,19,Two year,DSL,Yes,Credit card,Yes,67.39,1144.81,No
CUST06612,Female,0,No,Yes,0,Month-to-month,Fiber optic,No,Electronic check,Yes,65.04,0.0,No
CUST06613,Female,0,No,No,72,Two year,Fiber optic,No,Electronic check,Yes,77.22,5570.11,No
CUST06614,Female,0,No,Yes,8,Month-to-month,DSL,No,Mailed check,Yes,79.19,629.14,No
CUST06615,Male,0,Yes,No,50,Two year,DSL,Yes,Mailed check,Yes,83.45,4125.58,No
CUST06616,Male,0,Yes,No,37,Two year,No,Yes,Credit card,Yes,18.56,620.42,No
CUST06617,Female,0,Yes,No,14,Month-to-month,DSL,Yes,Mailed check,No,57.3,805.91,No
CUST06618,Female,0,No,No,40,Month-to-month,DSL,Yes,Electronic check,Yes,69.13,2885.96,No
CUST06619,Male,0,Yes,No,46,Month-to-month,DSL,Yes,Mailed check,No,60.92,2791.76,No
CUST06620,Female,0,Yes,No,25,Month-to-month,Fiber optic,Yes,Mailed check,No,79.03,1877.2,No
CUST06621,Female,1,No,No,53,One year,DSL,No,Bank transfer,Yes,64.3,3625.41,No
CUST06622,Male,1,Yes,No,69,Month-to-month,No,No,Credit card,Yes,28.16,1766.01,No
CUST06623,Female,0,Yes,No,38,Month-to-month,DSL,Yes,Mailed check,No,68.26,2738.12,Yes
CUST06624,Male,0,Yes,Yes,16,Month-to-month,DSL,Yes,Mailed check,Yes,87.43,1411.22,No
CUST06625,Male,1,Yes,Yes,69,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,65.0,4462.77,No
CUST06626,Female,1,Yes,Yes,8,One year,DSL,Yes,Credit card,Yes,67.16,505.95,No
CUST06627,Male,1,Yes,No,45,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,71.93,3220.1,Yes
CUST06628,Female,1,Yes,No,5,Two year,Fiber optic,Yes,Electronic check,No,87.74,426.07,Yes
CUST06629,Male,0,Yes,Yes,67,Month-to-month,DSL,No,Credit card,Yes,54.92,3823.7,No
CUST06630,Female,0,Yes,Yes,15,Month-to-month,No,No,Bank transfer,No,22.45,246.0,No
CUST06631,Female,0,Yes,No,28,Month-to-month,Fiber optic,Yes,Electronic check,No,93.08,2592.83,No
CUST06632,Female,0,Yes,Yes,40,Month-to-month,DSL,Yes,Electronic check,No,70.3,2802.69,No
CUST06633,Male,0,Yes,No,67,Month-to-month,Fiber optic,Yes,Electronic check,No,66.31,4439.58,No
CUST06634,Male,0,Yes,No,61,Month-to-month,DSL,Yes,Credit card,No,53.15,3386.95,No
CUST06635,Female,0,No,No,39,Month-to-month,Fiber optic,Yes,Electronic check,Yes,99.91,3880.71,No
CUST06636,Male,0,No,Yes,61,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,31.08,1825.29,No
CUST06637,Female,0,Yes,No,23,Month-to-month,No,Yes,Electronic check,Yes,22.17,672.11,Yes
CUST06638,Female,0,Yes,No,5,One year,Fiber optic,Yes,Electronic check,No,57.48,241.0,Yes
CUST06639,Male,0,No,Yes,39,Two year,No,Yes,Mailed check,Yes,20.89,819.45,No
CUST06640,Female,0,No,No,69,Month-to-month,DSL,Yes,Electronic check,No,77.73,5306.93,No
CUST06641,Male,0,No,No,57,Month-to-month,DSL,Yes,Credit card,Yes,65.98,3735.36,No
CUST06642,Female,0,Yes,Yes,13,Month-to-month,No,Yes,Mailed check,Yes,18.0,290.65,No
CUST06643,Male,0,No,No,44,Two year,DSL,Yes,Mailed check,Yes,91.64,4049.64,No
CUST06644,Female,0,No,Yes,5,One year,No,Yes,Credit card,No,20.37,65.12,Yes
CUST06645,Female,0,Yes,No,22,Month-to-month,DSL,Yes,Mailed check,No,67.23,1494.78,No
CUST06646,Male,0,Yes,No,61,Month-to-month,DSL,Yes,Bank transfer,No,61.23,3851.8,No
CUST06647,Female,0,Yes,Yes,16,Two year,Fiber optic,Yes,Credit card,Yes,90.92,1390.3,No
CUST06648,Female,1,Yes,Yes,69,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,73.98,5160.96,No
CUST06649,Male,0,Yes,No,27,Month-to-month,No,Yes,Bank transfer,Yes,29.34,690.46,No
CUST06650,Female,0,No,No,12,Month-to-month,No,Yes,Bank transfer,Yes,28.78,276.63,No
CUST06651,Male,0,Yes,No,28,Month-to-month,Fiber optic,Yes,Electronic check,Yes,67.08,1892.59,Yes
CUST06652,Female,0,Yes,No,44,Month-to-month,Fiber optic,Yes,Electronic check,Yes,82.46,3593.86,No
CUST06653,Male,0,No,No,19,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,85.92,1763.01,Yes
CUST06654,Female,1,Yes,Yes,57,One year,Fiber optic,Yes,Electronic check,Yes,78.76,4558.28,No
CUST06655,Female,0,Yes,No,53,Month-to-month,No,Yes,Electronic check,Yes,18.0,1029.7,No
CUST06656,Female,0,Yes,No,63,Two year,Fiber optic,Yes,Electronic check,No,64.34,4216.65,No
CUST06657,Male,0,Yes,No,51,Month-to-month,DSL,Yes,Bank transfer,Yes,67.92,3403.73,No
CUST06658,Male,0,Yes,Yes,42,One year,Fiber optic,Yes,Bank transfer,No,82.21,3378.21,No
CUST06659,Male,0,No,No,17,Month-to-month,Fiber optic,Yes,Credit card,No,76.42,1328.06,No
CUST06660,Male,0,Yes,No,53,Month-to-month,Fiber optic,No,Bank transfer,No,105.62,5608.19,No
CUST06661,Female,0,No,No,59,Two year,Fiber optic,Yes,Mailed check,No,69.73,4126.43,No
CUST06662,Female,0,Yes,No,70,Month-to-month,No,Yes,Electronic check,No,27.38,1884.1,No
CUST06663,Male,1,No,No,0,Two year,DSL,No,Bank transfer,Yes,67.03,0.0,No
CUST06664,Male,0,No,Yes,36,One year,Fiber optic,Yes,Mailed check,Yes,96.64,3463.0,No
CUST06665,Male,0,No,No,48,One year,No,Yes,Credit card,No,30.81,1434.24,No
CUST06666,Female,0,Yes,Yes,34,Month-to-month,No,Yes,Credit card,Yes,20.17,774.62,No
CUST06667,Male,0,No,Yes,66,Two year,DSL,Yes,Mailed check,Yes,58.3,3849.44,No
CUST06668,Male,0,No,No,34,Month-to-month,Fiber optic,No,Mailed check,No,84.33,2956.68,No
CUST06669,Female,0,No,No,8,Two year,Fiber optic,Yes,Credit card,Yes,67.97,468.44,Yes
CUST06670,Female,0,Yes,No,36,Two year,No,Yes,Mailed check,Yes,23.11,838.64,No
CUST06671,Male,0,Yes,No,59,Month-to-month,Fiber optic,Yes,Bank transfer,No,73.03,4256.72,No
CUST06672,Female,0,Yes,No,55,Two year,Fiber optic,No,Mailed check,Yes,98.31,5387.92,Yes
CUST06673,Male,0,Yes,No,11,Month-to-month,No,Yes,Bank transfer,Yes,30.79,416.96,No
CUST06674,Female,0,No,Yes,70,Two year,No,Yes,Electronic check,Yes,31.03,2290.77,No
CUST06675,Male,0,No,No,70,One year,Fiber optic,No,Credit card,Yes,77.57,5538.55,No
CUST06676,Male,1,No,Yes,3,Month-to-month,Fiber optic,No,Credit card,No,95.98,217.36,No
CUST06677,Male,0,Yes,No,60,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,87.96,5337.87,Yes
CUST06678,Male,0,Yes,No,44,One year,Fiber optic,Yes,Mailed check,No,67.78,2915.94,No
CUST06679,Female,0,Yes,Yes,49,One year,Fiber optic,Yes,Mailed check,No,73.85,3681.36,No
CUST06680,Female,0,Yes,Yes,49,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,107.8,5191.75,No
CUST06681,Female,0,No,No,47,Month-to-month,DSL,Yes,Electronic check,No,66.18,3136.52,No
CUST06682,Female,1,Yes,No,22,Month-to-month,No,No,Electronic check,No,35.04,698.84,No
CUST06683,Male,0,No,No,7,Two year,No,Yes,Credit card,Yes,21.54,230.82,No
CUST06684,Male,1,No,No,28,Month-to-month,No,Yes,Credit card,Yes,22.23,544.15,Yes
CUST06685,Female,0,No,No,42,Two year,Fiber optic,Yes,Electronic check,Yes,104.47,4422.21,Yes
CUST06686,Female,0,Yes,No,52,Month-to-month,Fiber optic,Yes,Electronic check,Yes,87.47,4600.83,No
CUST06687,Female,0,Yes,No,5,Month-to-month,Fiber optic,Yes,Credit card,Yes,79.66,353.89,No
CUST06688,Female,0,Yes,Yes,23,Month-to-month,DSL,Yes,Electronic check,Yes,48.18,1073.69,No
CUST06689,Female,0,Yes,No,13,Two year,Fiber optic,Yes,Bank transfer,No,100.51,1331.69,No
CUST06690,Male,1,No,No,51,Month-to-month,No,Yes,Mailed check,Yes,34.25,1818.51,No
CUST06691,Male,0,No,No,69,Month-to-month,DSL,Yes,Credit card,Yes,62.37,4435.76,No
CUST06692,Male,1,Yes,No,3,Two year,Fiber optic,Yes,Bank transfer,No,95.53,360.95,No
CUST06693,Female,1,Yes,No,57,Two year,DSL,No,Mailed check,No,54.97,3220.17,No
CUST06694,Female,1,No,Yes,36,Two year,No,Yes,Electronic check,Yes,31.46,1173.25,No
CUST06695,Female,0,Yes,No,47,Two year,Fiber optic,Yes,Electronic check,Yes,69.9,3273.04,No
CUST06696,Female,0,No,Yes,38,Two year,Fiber optic,No,Credit card,Yes,87.43,3360.78,No
CUST06697,Male,0,No,Yes,65,Two year,Fiber optic,Yes,Electronic check,Yes,76.41,4967.33,No
CUST06698,Male,0,No,No,12,One year,Fiber optic,Yes,Electronic check,No,55.46,707.92,No
CUST06699,Female,0,No,No,65,One year,Fiber optic,No,Electronic check,Yes,104.53,6609.25,No
CUST06700,Male,0,No,No,59,Month-to-month,DSL,Yes,Electronic check,No,67.26,4088.38,No
CUST06701,Male,0,No,Yes,40,One year,Fiber optic,Yes,Bank transfer,No,74.49,3139.24,No
CUST06702,Female,1,No,No,31,Month-to-month,No,Yes,Credit card,No,22.04,582.48,Yes
CUST06703,Female,1,Yes,Yes,51,Two year,Fiber optic,Yes,Electronic check,Yes,67.89,3538.65,No
CUST06704,Female,0,Yes,No,4,One year,DSL,Yes,Credit card,No,49.85,288.79,No
CUST06705,Female,0,No,No,66,Two year,Fiber optic,Yes,Electronic check,Yes,73.28,4851.53,No
CUST06706,Female,0,Yes,No,65,Month-to-month,Fiber optic,Yes,Credit card,Yes,83.38,5259.78,No
CUST06707,Female,0,No,No,51,One year,Fiber optic,Yes,Mailed check,No,84.51,4287.69,No
CUST06708,Male,0,No,Yes,48,Month-to-month,DSL,Yes,Credit card,Yes,73.82,3489.02,No
CUST06709,Male,0,No,No,28,Two year,DSL,Yes,Electronic check,Yes,88.67,2602.76,No
CUST06710,Female,0,Yes,No,37,Month-to-month,DSL,Yes,Credit card,Yes,68.2,2522.43,Yes
CUST06711,Male,0,Yes,No,69,Month-to-month,No,Yes,Electronic check,No,38.38,2673.78,No
CUST06712,Female,0,Yes,No,7,Month-to-month,No,Yes,Electronic check,Yes,18.0,192.76,Yes
CUST06713,Female,0,Yes,No,58,Month-to-month,No,Yes,Bank transfer,Yes,18.0,1031.35,No
CUST06714,Female,1,No,No,54,Month-to-month,Fiber optic,Yes,Electronic check,Yes,92.08,4919.3,No
CUST06715,Female,0,No,No,1,Two year,No,Yes,Credit card,No,25.48,94.13,No
CUST06716,Male,0,No,No,25,Month-to-month,Fiber optic,Yes,Bank transfer,No,83.55,2111.97,Yes
CUST06717,Female,0,Yes,Yes,62,One year,Fiber optic,Yes,Electronic check,Yes,85.25,5268.13,No
CUST06718,Male,0,Yes,Yes,16,Month-to-month,No,Yes,Electronic check,No,39.27,585.33,No
CUST06719,Female,0,Yes,Yes,58,Month-to-month,Fiber optic,Yes,Electronic check,Yes,70.66,3917.67,Yes
CUST06720,Female,0,Yes,No,15,Two year,Fiber optic,Yes,Bank transfer,Yes,86.13,1400.2,No
CUST06721,Female,0,No,Yes,57,Month-to-month,No,Yes,Credit card,Yes,20.87,1271.6,No
CUST06722,Male,0,Yes,Yes,63,Two year,No,Yes,Bank transfer,No,20.92,1475.21,No
CUST06723,Female,0,Yes,No,49,Two year,Fiber optic,Yes,Bank transfer,No,95.59,4792.51,No
CUST06724,Female,0,No,No,25,Two year,DSL,Yes,Electronic check,Yes,46.05,1229.1,No
CUST06725,Female,0,No,No,16,Month-to-month,Fiber optic,No,Credit card,Yes,97.65,1593.44,Yes
CUST06726,Male,0,Yes,No,45,Two year,DSL,Yes,Credit card,No,53.93,2372.03,No
CUST06727,Male,0,No,Yes,67,Month-to-month,No,Yes,Electronic check,No,31.68,2178.3,No
CUST06728,Male,0,Yes,No,49,Month-to-month,No,Yes,Mailed check,Yes,34.48,1691.18,No
CUST06729,Female,1,Yes,Yes,42,Month-to-month,Fiber optic,Yes,Electronic check,Yes,74.04,3224.46,No
CUST06730,Male,0,Yes,No,47,Month-to-month,Fiber optic,Yes,Credit card,Yes,63.72,3004.08,No
CUST06731,Female,1,No,Yes,67,Two year,DSL,No,Electronic check,Yes,59.53,3989.93,No
CUST06732,Male,0,Yes,No,18,One year,No,Yes,Mailed check,No,19.64,283.82,No
CUST06733,Male,1,Yes,Yes,24,Two year,No,Yes,Bank transfer,Yes,28.9,797.33,No
CUST06734,Female,0,No,No,71,Month-to-month,DSL,Yes,Electronic check,No,98.18,6902.96,No
CUST06735,Male,0,Yes,Yes,17,Two year,DSL,Yes,Electronic check,No,55.19,990.52,No
CUST06736,Female,1,Yes,Yes,50,Month-to-month,DSL,Yes,Credit card,No,71.76,3696.19,No
CUST06737,Female,0,Yes,No,17,Two year,Fiber optic,Yes,Electronic check,No,72.83,1242.71,Yes
CUST06738,Male,0,Yes,Yes,57,Two year,DSL,Yes,Bank transfer,No,79.38,4548.24,No
CUST06739,Female,0,No,No,63,Month-to-month,DSL,Yes,Bank transfer,Yes,67.21,4121.12,Yes
CUST06740,Female,0,No,No,70,One year,Fiber optic,Yes,Mailed check,Yes,100.88,6954.61,No
CUST06741,Male,0,Yes,No,56,Two year,Fiber optic,Yes,Electronic check,Yes,66.4,3625.5,No
CUST06742,Male,0,Yes,No,16,Month-to-month,No,Yes,Electronic check,Yes,26.15,487.9,No
CUST06743,Female,1,No,No,58,Month-to-month,No,Yes,Mailed check,Yes,33.85,1885.95,No
CUST06744,Male,0,Yes,No,66,Two year,Fiber optic,Yes,Electronic check,No,52.76,3555.42,No
CUST06745,Female,1,No,No,14,Month-to-month,DSL,Yes,Bank transfer,Yes,52.77,639.09,Yes
CUST06746,Female,1,Yes,Yes,25,Month-to-month,Fiber optic,Yes,Mailed check,Yes,96.51,2404.95,No
CUST06747,Male,0,No,Yes,47,Month-to-month,DSL,Yes,Bank transfer,Yes,63.42,2932.59,No
CUST06748,Male,0,No,Yes,13,One year,DSL,Yes,Mailed check,No,81.06,1028.58,No
CUST06749,Male,0,No,No,8,Month-to-month,DSL,Yes,Bank transfer,No,40.24,427.6,No
CUST06750,Male,0,Yes,No,6,Two year,Fiber optic,Yes,Credit card,Yes,70.36,252.1,No
CUST06751,Female,0,No,No,54,Two year,DSL,Yes,Credit card,Yes,49.04,2771.12,No
CUST06752,Female,0,No,No,11,Month-to-month,Fiber optic,Yes,Electronic check,Yes,59.02,686.27,No
CUST06753,Male,0,No,No,16,Month-to-month,DSL,Yes,Bank transfer,Yes,57.81,829.6,No
CUST06754,Male,0,Yes,No,72,One year,Fiber optic,Yes,Mailed check,No,59.35,4336.67,No
CUST06755,Female,0,No,No,7,Two year,Fiber optic,Yes,Bank transfer,Yes,53.68,331.13,No
CUST06756,Female,0,Yes,No,41,Month-to-month,Fiber optic,No,Electronic check,Yes,67.76,2761.05,Yes
CUST06757,Female,0,Yes,No,36,Two year,No,Yes,Electronic check,Yes,33.85,1332.71,No
CUST06758,Female,0,No,Yes,19,Month-to-month,No,No,Mailed check,No,22.05,318.57,No
CUST06759,Male,0,Yes,No,0,Month-to-month,Fiber optic,Yes,Electronic check,Yes,78.76,0.0,No
CUST06760,Female,1,No,No,8,Month-to-month,Fiber optic,No,Bank transfer,Yes,72.98,644.5,Yes
CUST06761,Female,0,No,Yes,23,One year,DSL,Yes,Bank transfer,Yes,71.19,1577.6,Yes
CUST06762,Male,0,No,No,33,Month-to-month,Fiber optic,Yes,Electronic check,Yes,91.21,2855.36,Yes
